strategy,student_type,episode_id,step,effective_max_steps,phase,route,focus_skill,target_skill,active_skill,active_family,hit_subskill,progression_gate_active,foundation_mastery_mean,polynomial_mastery,mastery_before,mastery_after,integer_mastery,fraction_mastery,radical_mastery,zpd_gain_scale,weakest_subskill_mastery,prerequisite_transfer_bonus,rag_triggered,rag_bonus,rag_intervention_count,rag_tier,rag_decay_factor,rag_bonus_after_decay,is_correct,correct,was_remediation,was_unnecessary_remediation,is_return_to_mainline,fail_streak,sign_handling_mastery,combine_like_terms_mastery,sign_distribution_mastery,expand_monomial_mastery,expand_binomial_mastery,family_isomorphism_mastery
AB3_PPO_Dynamic,Careless,38,8,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.645541,0.616605,0.645541,0.682923,0.526911,0.610123,1.2,0.526911,0.010996,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.63185,0.802094,0.665934,0.783798,0.610123,0.526911
AB3_PPO_Dynamic,Careless,38,9,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.63267,0.645541,0.63267,0.682923,0.526911,0.595123,1.0,0.526911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.63185,0.802094,0.665934,0.783798,0.595123,0.526911
AB3_PPO_Dynamic,Careless,38,10,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.64617,0.63267,0.64617,0.682923,0.526911,0.703123,1.2,0.526911,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.63185,0.802094,0.665934,0.783798,0.703123,0.526911
AB3_PPO_Dynamic,Careless,38,11,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.641445,0.64617,0.641445,0.658423,0.526911,0.703123,1.0,0.526911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.59685,0.802094,0.663134,0.783798,0.703123,0.526911
AB3_PPO_Dynamic,Careless,38,12,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.669563,0.641445,0.669563,0.736586,0.526911,0.703123,1.2,0.526911,0.01025,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.707412,0.804657,0.692697,0.783798,0.703123,0.526911
AB3_PPO_Dynamic,Careless,38,13,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.703526,0.669563,0.703526,0.744686,0.634911,0.703123,1.2,0.634911,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.707412,0.831657,0.692697,0.783798,0.703123,0.634911
AB3_PPO_Dynamic,Careless,38,14,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.701501,0.703526,0.701501,0.743846,0.634911,0.703123,1.0,0.634911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.706212,0.831657,0.677697,0.783798,0.703123,0.634911
AB3_PPO_Dynamic,Careless,38,15,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.699476,0.701501,0.699476,0.743006,0.634911,0.703123,1.0,0.634911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.705012,0.831657,0.662697,0.783798,0.703123,0.634911
AB3_PPO_Dynamic,Careless,38,16,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.698058,0.699476,0.698058,0.742418,0.634911,0.703123,1.0,0.634911,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.704172,0.831657,0.652197,0.783798,0.703123,0.634911
AB3_PPO_Dynamic,Careless,38,17,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.725619,0.698058,0.725619,0.764957,0.634911,0.703123,1.2,0.634911,0.008512,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.73546,0.833785,0.770965,0.783798,0.703123,0.634911
AB3_PPO_Dynamic,Careless,38,18,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.715233,0.725619,0.715233,0.764957,0.634911,0.688123,1.0,0.634911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.73546,0.833785,0.770965,0.783798,0.688123,0.634911
AB3_PPO_Dynamic,Careless,38,19,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.728733,0.715233,0.728733,0.764957,0.634911,0.796123,1.2,0.634911,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.73546,0.833785,0.770965,0.783798,0.796123,0.634911
AB3_PPO_Dynamic,Careless,38,20,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.771083,0.728733,0.771083,0.773057,0.742911,0.796123,1.2,0.73546,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.73546,0.860785,0.770965,0.783798,0.796123,0.742911
AB3_PPO_Dynamic,Careless,38,21,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.790616,0.771083,0.790616,0.821931,0.742911,0.796123,0.75,0.742911,0.006495,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.804584,0.862409,0.789463,0.783798,0.796123,0.742911
AB3_PPO_Dynamic,Careless,38,22,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.791715,0.790616,0.791715,0.821931,0.742911,0.796123,0.75,0.742911,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.804584,0.862409,0.789463,0.851298,0.796123,0.742911
AB3_PPO_Dynamic,Careless,38,23,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.78984,0.791715,0.78984,0.821931,0.742911,0.781123,1.0,0.742911,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.804584,0.862409,0.789463,0.851298,0.781123,0.742911
AB3_PPO_Dynamic,Careless,38,24,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.798277,0.78984,0.798277,0.821931,0.742911,0.848623,0.75,0.742911,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.804584,0.862409,0.789463,0.851298,0.848623,0.742911
AB3_PPO_Dynamic,Careless,38,25,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.815115,0.798277,0.815115,0.835178,0.742911,0.848623,0.75,0.742911,0.005735,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.822893,0.863842,0.858397,0.851298,0.848623,0.742911
AB3_PPO_Dynamic,Careless,39,1,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.757768,0.713556,0.757768,0.949953,0.504606,0.879735,1.2,0.504606,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.98,0.879843,0.934864,0.873224,0.879735,0.504606
AB3_PPO_Dynamic,Careless,39,2,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.801981,0.757768,0.801981,0.958053,0.612606,0.879735,1.2,0.612606,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.98,0.906843,0.934864,0.873224,0.879735,0.612606
AB3_PPO_Dynamic,Careless,40,1,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.604326,0.610116,0.604326,0.679201,0.430376,0.842796,1.0,0.430376,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.709216,0.609167,0.627703,0.770751,0.842796,0.430376
AB3_PPO_Dynamic,Careless,40,2,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.598536,0.604326,0.598536,0.678841,0.415376,0.842796,1.0,0.415376,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.709216,0.607967,0.627703,0.770751,0.842796,0.415376
AB3_PPO_Dynamic,Careless,40,3,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.594483,0.598536,0.594483,0.678589,0.404876,0.842796,1.0,0.404876,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.709216,0.607127,0.627703,0.770751,0.842796,0.404876
AB3_PPO_Dynamic,Careless,40,4,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.59043,0.594483,0.59043,0.678337,0.394376,0.842796,1.0,0.394376,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.709216,0.606287,0.627703,0.770751,0.842796,0.394376
AB3_PPO_Dynamic,Careless,40,5,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.58464,0.59043,0.58464,0.677977,0.379376,0.842796,1.0,0.379376,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.709216,0.605087,0.627703,0.770751,0.842796,0.379376
AB3_PPO_Dynamic,Careless,40,6,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.580587,0.58464,0.580587,0.677725,0.368876,0.842796,1.0,0.368876,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,6,0.709216,0.604247,0.627703,0.770751,0.842796,0.368876
AB3_PPO_Dynamic,Careless,40,7,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.576534,0.580587,0.576534,0.677473,0.358376,0.842796,1.0,0.358376,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,7,0.709216,0.603407,0.627703,0.770751,0.842796,0.358376
AB3_PPO_Dynamic,Careless,40,8,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.570744,0.576534,0.570744,0.677113,0.343376,0.842796,1.0,0.343376,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,8,0.709216,0.602207,0.627703,0.770751,0.842796,0.343376
AB3_PPO_Dynamic,Careless,40,9,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.561287,0.570744,0.561287,0.676525,0.318876,0.842796,1.0,0.318876,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,9,0.709216,0.600247,0.627703,0.770751,0.842796,0.318876
AB3_PPO_Dynamic,Careless,40,10,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.557234,0.561287,0.557234,0.676273,0.308376,0.842796,1.0,0.308376,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,10,0.709216,0.599407,0.627703,0.770751,0.842796,0.308376
AB3_PPO_Dynamic,Careless,40,11,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.551444,0.557234,0.551444,0.675913,0.293376,0.842796,1.0,0.293376,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,11,0.709216,0.598207,0.627703,0.770751,0.842796,0.293376
AB3_PPO_Dynamic,Careless,40,12,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.541987,0.551444,0.541987,0.675325,0.268876,0.842796,1.0,0.268876,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,12,0.709216,0.596247,0.627703,0.770751,0.842796,0.268876
AB3_PPO_Dynamic,Careless,40,13,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.537934,0.541987,0.537934,0.675073,0.258376,0.842796,1.0,0.258376,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,13,0.709216,0.595407,0.627703,0.770751,0.842796,0.258376
AB3_PPO_Dynamic,Careless,40,14,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.569251,0.537934,0.569251,0.680811,0.334876,0.842796,0.85,0.334876,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.709216,0.614532,0.627703,0.770751,0.842796,0.334876
AB3_PPO_Dynamic,Careless,40,15,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.555741,0.569251,0.555741,0.679971,0.299876,0.842796,1.0,0.299876,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.709216,0.611732,0.627703,0.770751,0.842796,0.299876
AB3_PPO_Dynamic,Careless,40,16,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.549951,0.555741,0.549951,0.679611,0.284876,0.842796,1.0,0.284876,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.709216,0.610532,0.627703,0.770751,0.842796,0.284876
AB3_PPO_Dynamic,Careless,40,17,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.540494,0.549951,0.540494,0.679023,0.260376,0.842796,1.0,0.260376,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.709216,0.608572,0.627703,0.770751,0.842796,0.260376
AB3_PPO_Dynamic,Careless,40,18,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.574316,0.540494,0.574316,0.685219,0.342996,0.842796,0.85,0.342996,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.709216,0.629227,0.627703,0.770751,0.842796,0.342996
AB3_PPO_Dynamic,Careless,40,19,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.568526,0.574316,0.568526,0.684859,0.327996,0.842796,1.0,0.327996,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.709216,0.628027,0.627703,0.770751,0.842796,0.327996
AB3_PPO_Dynamic,Careless,40,20,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.562736,0.568526,0.562736,0.684499,0.312996,0.842796,1.0,0.312996,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.709216,0.626827,0.627703,0.770751,0.842796,0.312996
AB3_PPO_Dynamic,Careless,40,21,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.553279,0.562736,0.553279,0.683911,0.288496,0.842796,1.0,0.288496,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.709216,0.624867,0.627703,0.770751,0.842796,0.288496
AB3_PPO_Dynamic,Careless,40,22,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.587102,0.553279,0.587102,0.690108,0.371116,0.842796,0.85,0.371116,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.709216,0.645522,0.627703,0.770751,0.842796,0.371116
AB3_PPO_Dynamic,Careless,40,23,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.581312,0.587102,0.581312,0.689748,0.356116,0.842796,1.0,0.356116,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.709216,0.644322,0.627703,0.770751,0.842796,0.356116
AB3_PPO_Dynamic,Careless,40,24,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.625524,0.581312,0.625524,0.697848,0.464116,0.842796,1.2,0.464116,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.709216,0.671322,0.627703,0.770751,0.842796,0.464116
AB3_PPO_Dynamic,Careless,40,25,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.669737,0.625524,0.669737,0.705948,0.572116,0.842796,1.2,0.572116,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.709216,0.698322,0.627703,0.770751,0.842796,0.572116
AB3_PPO_Dynamic,Careless,40,26,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.663947,0.669737,0.663947,0.705588,0.557116,0.842796,1.0,0.557116,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.709216,0.697122,0.627703,0.770751,0.842796,0.557116
AB3_PPO_Dynamic,Careless,40,27,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.658157,0.663947,0.658157,0.705228,0.542116,0.842796,1.0,0.542116,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.709216,0.695922,0.627703,0.770751,0.842796,0.542116
AB3_PPO_Dynamic,Careless,40,28,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.698143,0.658157,0.698143,0.713976,0.658756,0.842796,1.2,0.627703,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.709216,0.725082,0.627703,0.770751,0.842796,0.658756
AB3_PPO_Dynamic,Careless,40,29,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.694811,0.698143,0.694811,0.713388,0.634256,0.842796,1.0,0.627703,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.709216,0.723122,0.627703,0.770751,0.842796,0.634256
AB3_PPO_Dynamic,Careless,40,30,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.689036,0.694811,0.689036,0.712548,0.634256,0.842796,1.0,0.612703,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.708016,0.723122,0.612703,0.770751,0.842796,0.634256
AB3_PPO_Dynamic,Careless,40,31,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.722105,0.689036,0.722105,0.735115,0.634256,0.842796,1.2,0.634256,0.008621,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.739332,0.725277,0.731499,0.770751,0.842796,0.634256
AB3_PPO_Dynamic,Careless,40,32,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.733928,0.722105,0.733928,0.749936,0.634256,0.842796,0.75,0.634256,0.008254,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.75962,0.72734,0.806462,0.770751,0.842796,0.634256
AB3_PPO_Dynamic,Careless,40,33,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.719885,0.733928,0.719885,0.749576,0.619256,0.842796,1.0,0.619256,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.75962,0.72614,0.806462,0.770751,0.842796,0.619256
AB3_PPO_Dynamic,Careless,40,34,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.764097,0.719885,0.764097,0.757676,0.727256,0.842796,1.2,0.727256,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.75962,0.75314,0.806462,0.770751,0.842796,0.727256
AB3_PPO_Dynamic,Careless,40,35,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.758307,0.764097,0.758307,0.757316,0.712256,0.842796,1.0,0.712256,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.75962,0.75194,0.806462,0.770751,0.842796,0.712256
AB3_PPO_Dynamic,Careless,40,36,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.780906,0.758307,0.780906,0.762379,0.779756,0.842796,0.75,0.75962,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.75962,0.768815,0.806462,0.770751,0.842796,0.779756
AB3_PPO_Dynamic,Careless,40,37,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.797485,0.780906,0.797485,0.784202,0.779756,0.842796,0.75,0.761194,0.006294,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.761194,0.837889,0.808036,0.770751,0.842796,0.779756
AB3_PPO_Dynamic,Careless,40,38,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.798784,0.797485,0.798784,0.784202,0.779756,0.842796,0.75,0.761194,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.761194,0.837889,0.808036,0.838251,0.842796,0.779756
AB3_PPO_Dynamic,Careless,40,39,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.793009,0.798784,0.793009,0.773702,0.779756,0.842796,1.0,0.746194,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.746194,0.837889,0.806836,0.838251,0.842796,0.779756
AB3_PPO_Dynamic,Careless,40,40,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.787234,0.793009,0.787234,0.763202,0.779756,0.842796,1.0,0.731194,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.731194,0.837889,0.805636,0.838251,0.842796,0.779756
AB3_PPO_Dynamic,Careless,41,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.642763,0.648388,0.642763,0.802163,0.845847,0.420392,1.0,0.420392,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.807317,0.790137,0.683201,0.750456,0.420392,0.845847
AB3_PPO_Dynamic,Careless,41,2,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.637138,0.642763,0.637138,0.802163,0.845847,0.405392,1.0,0.405392,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.807317,0.790137,0.683201,0.750456,0.405392,0.845847
AB3_PPO_Dynamic,Careless,41,3,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.680878,0.637138,0.680878,0.802163,0.845847,0.522032,1.2,0.522032,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.807317,0.790137,0.683201,0.750456,0.522032,0.845847
AB3_PPO_Dynamic,Careless,41,4,40,remediation,remediation,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.67694,0.680878,0.67694,0.802163,0.845847,0.511532,1.0,0.511532,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.807317,0.790137,0.683201,0.750456,0.511532,0.845847
AB3_PPO_Dynamic,Careless,41,5,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.71744,0.67694,0.71744,0.802163,0.845847,0.619532,1.2,0.619532,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.807317,0.790137,0.683201,0.750456,0.619532,0.845847
AB3_PPO_Dynamic,Careless,41,6,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.746858,0.71744,0.746858,0.802163,0.845847,0.727532,1.2,0.683201,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.807317,0.790137,0.683201,0.750456,0.727532,0.845847
AB3_PPO_Dynamic,Careless,41,7,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.744983,0.746858,0.744983,0.802163,0.845847,0.712532,1.0,0.683201,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.807317,0.790137,0.683201,0.750456,0.712532,0.845847
AB3_PPO_Dynamic,Careless,41,8,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.75342,0.744983,0.75342,0.802163,0.845847,0.780032,0.75,0.683201,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.807317,0.790137,0.683201,0.750456,0.780032,0.845847
AB3_PPO_Dynamic,Careless,41,9,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.747645,0.75342,0.747645,0.801323,0.845847,0.780032,1.0,0.668201,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.806117,0.790137,0.668201,0.750456,0.780032,0.845847
AB3_PPO_Dynamic,Careless,41,10,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.74187,0.747645,0.74187,0.800483,0.845847,0.780032,1.0,0.653201,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.804917,0.790137,0.653201,0.750456,0.780032,0.845847
AB3_PPO_Dynamic,Careless,41,11,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.791503,0.74187,0.791503,0.822512,0.845847,0.780032,1.2,0.750456,0.006468,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.835694,0.791754,0.771458,0.750456,0.780032,0.845847
AB3_PPO_Dynamic,Careless,41,12,40,remediation,remediation,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.803125,0.791503,0.803125,0.836796,0.845847,0.780032,0.75,0.750456,0.006107,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.855446,0.793281,0.845885,0.750456,0.780032,0.845847
AB3_PPO_Dynamic,Careless,42,1,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.558903,0.545403,0.558903,0.8461,0.339555,0.492915,1.2,0.339555,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.915497,0.684172,0.552022,0.821709,0.492915,0.339555
AB3_PPO_Dynamic,Careless,42,2,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.572403,0.558903,0.572403,0.8461,0.339555,0.600915,1.2,0.339555,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.915497,0.684172,0.552022,0.821709,0.600915,0.339555
AB3_PPO_Dynamic,Careless,42,3,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.566613,0.572403,0.566613,0.84574,0.324555,0.600915,1.0,0.324555,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.915497,0.682972,0.552022,0.821709,0.600915,0.324555
AB3_PPO_Dynamic,Careless,42,4,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.560823,0.566613,0.560823,0.84538,0.309555,0.600915,1.0,0.309555,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.915497,0.681772,0.552022,0.821709,0.600915,0.309555
AB3_PPO_Dynamic,Careless,42,5,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.55677,0.560823,0.55677,0.845128,0.299055,0.600915,1.0,0.299055,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.915497,0.680932,0.552022,0.821709,0.600915,0.299055
AB3_PPO_Dynamic,Careless,42,6,40,remediation,remediation,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.552717,0.55677,0.552717,0.844876,0.288555,0.600915,1.0,0.288555,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.915497,0.680092,0.552022,0.821709,0.600915,0.288555
AB3_PPO_Dynamic,Careless,42,7,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.539207,0.552717,0.539207,0.844036,0.253555,0.600915,1.0,0.253555,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.915497,0.677292,0.552022,0.821709,0.600915,0.253555
