strategy,student_type,episode_id,step,effective_max_steps,phase,route,focus_skill,target_skill,active_skill,active_family,hit_subskill,progression_gate_active,foundation_mastery_mean,polynomial_mastery,mastery_before,mastery_after,integer_mastery,fraction_mastery,radical_mastery,zpd_gain_scale,weakest_subskill_mastery,prerequisite_transfer_bonus,rag_triggered,rag_bonus,rag_intervention_count,rag_tier,rag_decay_factor,rag_bonus_after_decay,is_correct,correct,was_remediation,was_unnecessary_remediation,is_return_to_mainline,fail_streak,sign_handling_mastery,combine_like_terms_mastery,sign_distribution_mastery,expand_monomial_mastery,expand_binomial_mastery,family_isomorphism_mastery
AB3_PPO_Dynamic,Careless,62,15,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.642238,0.648013,0.642238,0.591661,0.597757,0.663505,1.0,0.530996,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.530996,0.733214,0.723589,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,16,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.638195,0.642238,0.638195,0.584311,0.597757,0.663505,1.0,0.520496,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,6,0.520496,0.733214,0.722749,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,17,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.634153,0.638195,0.634153,0.576961,0.597757,0.663505,1.0,0.509996,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,7,0.509996,0.733214,0.721909,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,18,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.620678,0.634153,0.620678,0.552461,0.597757,0.663505,1.0,0.474996,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,8,0.474996,0.733214,0.719109,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,19,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.678973,0.620678,0.678973,0.635603,0.597757,0.663505,1.2,0.59313,0.009958,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.59313,0.734707,0.749763,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,20,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.698288,0.678973,0.698288,0.718653,0.597757,0.663505,1.2,0.597757,0.009348,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.711172,0.73611,0.780325,0.837255,0.663505,0.597757
AB3_PPO_Dynamic,Careless,62,21,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.70244,0.698288,0.70244,0.718653,0.597757,0.771505,1.2,0.597757,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.711172,0.73611,0.780325,0.837255,0.771505,0.597757
AB3_PPO_Dynamic,Careless,62,22,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.746653,0.70244,0.746653,0.726753,0.705757,0.771505,1.2,0.705757,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.711172,0.76311,0.780325,0.837255,0.771505,0.705757
AB3_PPO_Dynamic,Careless,62,23,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.758764,0.746653,0.758764,0.731816,0.773257,0.771505,0.75,0.711172,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.711172,0.779985,0.780325,0.837255,0.771505,0.773257
AB3_PPO_Dynamic,Careless,62,24,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.752989,0.758764,0.752989,0.721316,0.773257,0.771505,1.0,0.696172,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.696172,0.779985,0.779125,0.837255,0.771505,0.773257
AB3_PPO_Dynamic,Careless,62,25,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.795405,0.752989,0.795405,0.797867,0.773257,0.771505,1.2,0.771505,0.006339,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.805123,0.780935,0.807076,0.837255,0.771505,0.773257
AB3_PPO_Dynamic,Careless,62,26,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.797942,0.795405,0.797942,0.797867,0.773257,0.839005,0.75,0.773257,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.805123,0.780935,0.807076,0.837255,0.839005,0.773257
AB3_PPO_Dynamic,Careless,62,27,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.814838,0.797942,0.814838,0.802929,0.840757,0.839005,0.75,0.79781,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.805123,0.79781,0.807076,0.837255,0.839005,0.840757
AB3_PPO_Dynamic,Careless,63,1,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.506413,0.519888,0.506413,0.281581,0.497765,0.842831,1.0,0.190299,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.190299,0.494571,0.736196,0.955095,0.842831,0.497765
AB3_PPO_Dynamic,Careless,63,2,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.555098,0.506413,0.555098,0.341485,0.497765,0.842831,0.85,0.27499,0.013801,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.27499,0.496641,0.758921,0.955095,0.842831,0.497765
AB3_PPO_Dynamic,Careless,63,3,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.537254,0.555098,0.537254,0.334135,0.497765,0.842831,1.0,0.26449,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.26449,0.496641,0.758081,0.955095,0.842831,0.497765
AB3_PPO_Dynamic,Careless,63,4,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.566826,0.537254,0.566826,0.368551,0.497765,0.842831,1.2,0.266505,0.013437,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.266505,0.606657,0.760096,0.955095,0.842831,0.497765
AB3_PPO_Dynamic,Careless,63,5,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.598126,0.566826,0.598126,0.42397,0.497765,0.842831,0.85,0.344875,0.012466,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.344875,0.608527,0.781091,0.955095,0.842831,0.497765
AB3_PPO_Dynamic,Careless,63,6,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.602872,0.598126,0.602872,0.43207,0.605765,0.842831,1.2,0.344875,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.344875,0.635527,0.781091,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,7,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.597097,0.602872,0.597097,0.42157,0.605765,0.842831,1.0,0.329875,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.329875,0.635527,0.779891,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,8,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.591322,0.597097,0.591322,0.41107,0.605765,0.842831,1.0,0.314875,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.314875,0.635527,0.778691,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,9,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.58728,0.591322,0.58728,0.40372,0.605765,0.842831,1.0,0.304375,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.304375,0.635527,0.777851,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,10,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.583237,0.58728,0.583237,0.39637,0.605765,0.842831,1.0,0.293875,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.293875,0.635527,0.777011,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,11,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.626992,0.583237,0.626992,0.451656,0.605765,0.842831,0.85,0.372111,0.011571,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.372111,0.637262,0.797872,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,12,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.601947,0.626992,0.601947,0.427156,0.605765,0.842831,1.0,0.337111,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.337111,0.637262,0.795072,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,13,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.596172,0.601947,0.596172,0.416656,0.605765,0.842831,1.0,0.322111,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.322111,0.637262,0.793872,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,14,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.655272,0.596172,0.655272,0.499908,0.605765,0.842831,1.2,0.440355,0.010693,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.440355,0.638866,0.824636,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,15,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.635147,0.655272,0.635147,0.482758,0.605765,0.842831,1.0,0.415855,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.415855,0.638866,0.822676,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,16,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.629372,0.635147,0.629372,0.472258,0.605765,0.842831,1.0,0.400855,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,2,0.400855,0.638866,0.821476,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,17,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.625329,0.629372,0.625329,0.464908,0.605765,0.842831,1.0,0.390355,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.390355,0.638866,0.820636,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,18,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.621287,0.625329,0.621287,0.457558,0.605765,0.842831,1.0,0.379855,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.379855,0.638866,0.819796,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,19,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.615512,0.621287,0.615512,0.447058,0.605765,0.842831,1.0,0.364855,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.364855,0.638866,0.818596,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,20,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.611469,0.615512,0.611469,0.439708,0.605765,0.842831,1.0,0.354355,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,6,0.354355,0.638866,0.817756,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,21,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.670067,0.611469,0.670067,0.522891,0.605765,0.842831,1.2,0.47253,0.010234,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.47253,0.640401,0.848451,0.955095,0.842831,0.605765
AB3_PPO_Dynamic,Careless,63,22,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.677045,0.670067,0.677045,0.530991,0.713765,0.842831,1.2,0.47253,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.47253,0.667401,0.848451,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,23,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.67127,0.677045,0.67127,0.520491,0.713765,0.842831,1.0,0.45753,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.45753,0.667401,0.847251,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,24,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.665495,0.67127,0.665495,0.509991,0.713765,0.842831,1.0,0.44253,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.44253,0.667401,0.846051,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,25,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.661453,0.665495,0.661453,0.502641,0.713765,0.842831,1.0,0.43203,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,3,0.43203,0.667401,0.845211,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,26,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.65741,0.661453,0.65741,0.495291,0.713765,0.842831,1.0,0.42153,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,4,0.42153,0.667401,0.844371,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,27,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.643935,0.65741,0.643935,0.470791,0.713765,0.842831,1.0,0.38653,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,5,0.38653,0.667401,0.841571,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,28,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.701466,0.643935,0.701466,0.553828,0.713765,0.842831,1.2,0.504559,0.00926,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.504559,0.66879,0.87212,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,29,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.74815,0.701466,0.74815,0.636648,0.713765,0.842831,1.2,0.622371,0.007812,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.622371,0.669962,0.902452,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,30,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.738275,0.74815,0.738275,0.632148,0.713765,0.842831,1.0,0.622371,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,1,1,0.622371,0.654962,0.902452,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,31,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.732861,0.738275,0.732861,0.621648,0.713765,0.842831,1.0,0.619962,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.622371,0.619962,0.902452,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,32,40,remediation,remediation,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.757735,0.732861,0.757735,0.657767,0.713765,0.842831,1.2,0.623498,0.007515,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.623498,0.737729,0.903579,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,33,40,remediation,remediation,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.748776,0.757735,0.748776,0.654617,0.713765,0.842831,1.0,0.623498,0.0,0,0.0,0,,1.0,0.0,0,0,1,0,0,1,0.623498,0.727229,0.903579,0.955095,0.842831,0.713765
AB3_PPO_Dynamic,Careless,63,34,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.759534,0.748776,0.759534,0.65968,0.781265,0.842831,0.75,0.623498,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.623498,0.744104,0.903579,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,63,35,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.757471,0.759534,0.757471,0.65518,0.781265,0.842831,1.0,0.623498,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.623498,0.729104,0.903579,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,63,36,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.774419,0.757471,0.774419,0.676479,0.781265,0.842831,0.75,0.624547,0.006997,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.624547,0.797654,0.904629,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,63,37,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.761646,0.774419,0.761646,0.665979,0.781265,0.842831,1.0,0.609547,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.609547,0.797654,0.903429,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,63,38,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.755871,0.761646,0.755871,0.655479,0.781265,0.842831,1.0,0.594547,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.594547,0.797654,0.902229,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,63,39,40,remediation,remediation,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.809723,0.755871,0.809723,0.738013,0.781265,0.842831,1.2,0.712073,0.005902,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.712073,0.798539,0.932274,0.955095,0.842831,0.781265
AB3_PPO_Dynamic,Careless,64,1,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.622659,0.624722,0.622659,0.477205,0.92101,0.851785,1.0,0.476532,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.476532,0.478777,0.683841,0.631542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,2,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.649424,0.622659,0.649424,0.511236,0.92101,0.851785,1.2,0.478163,0.010875,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.478163,0.588408,0.685472,0.631542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,3,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.692862,0.649424,0.692862,0.588265,0.92101,0.851785,1.2,0.587592,0.009527,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.587592,0.589837,0.713902,0.631542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,4,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.708105,0.692862,0.708105,0.622024,0.92101,0.851785,1.2,0.58895,0.009054,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.58895,0.699195,0.71526,0.631542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,5,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.711201,0.708105,0.711201,0.622024,0.92101,0.851785,1.2,0.58895,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.58895,0.699195,0.71526,0.739542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,6,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.763126,0.711201,0.763126,0.698726,0.92101,0.851785,1.2,0.698052,0.007348,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.698052,0.700297,0.743362,0.739542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,7,40,mainline,mainline,combine_like_terms,polynomial,polynomial,poly_add_sub_flat,combine_like_terms,False,,0.772782,0.763126,0.772782,0.720033,0.92101,0.851785,0.75,0.699109,0.007048,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.699109,0.768855,0.744419,0.739542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,8,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.799297,0.772782,0.799297,0.796566,0.92101,0.851785,1.2,0.739542,0.006218,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.808042,0.769787,0.772352,0.739542,0.851785,0.92101
AB3_PPO_Dynamic,Careless,64,9,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.808234,0.799297,0.808234,0.796566,0.92101,0.851785,0.75,0.769787,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.808042,0.769787,0.772352,0.807042,0.851785,0.92101
AB3_PPO_Dynamic,Careless,65,1,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.626734,0.632509,0.626734,0.56637,0.759686,0.654352,1.0,0.479821,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.479821,0.768319,0.665946,0.721421,0.654352,0.759686
AB3_PPO_Dynamic,Careless,65,2,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.681436,0.626734,0.681436,0.643453,0.759686,0.654352,1.2,0.589303,0.009882,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.589303,0.769801,0.694428,0.721421,0.654352,0.759686
AB3_PPO_Dynamic,Careless,65,3,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.714066,0.681436,0.714066,0.720382,0.759686,0.654352,1.2,0.654352,0.008859,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.698632,0.77113,0.722757,0.721421,0.654352,0.759686
AB3_PPO_Dynamic,Careless,65,4,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.729777,0.714066,0.729777,0.720382,0.759686,0.762352,1.2,0.698632,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.698632,0.77113,0.722757,0.721421,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,5,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.76021,0.729777,0.76021,0.797096,0.759686,0.762352,1.2,0.721421,0.00743,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.807747,0.772244,0.750872,0.721421,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,6,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.740093,0.76021,0.740093,0.797096,0.759686,0.762352,1.0,0.686421,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.807747,0.772244,0.750872,0.686421,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,7,40,mainline,mainline,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.734656,0.740093,0.734656,0.797096,0.759686,0.762352,1.0,0.671421,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,2,0.807747,0.772244,0.750872,0.671421,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,8,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.76764,0.734656,0.76764,0.797096,0.759686,0.762352,1.2,0.750872,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.807747,0.772244,0.750872,0.788061,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,9,40,remediation,remediation,expand_monomial,polynomial,polynomial,poly_mul_monomial,expand_monomial,False,,0.775842,0.76764,0.775842,0.797096,0.759686,0.762352,0.75,0.750872,0.0,0,0.0,0,,1.0,0.0,1,1,1,0,0,0,0.807747,0.772244,0.750872,0.860961,0.762352,0.759686
AB3_PPO_Dynamic,Careless,65,10,40,mainline,mainline,expand_binomial,polynomial,polynomial,poly_mul_poly,expand_binomial,False,,0.784279,0.775842,0.784279,0.797096,0.759686,0.829852,0.75,0.750872,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,1,0,0.807747,0.772244,0.750872,0.860961,0.829852,0.759686
AB3_PPO_Dynamic,Careless,65,11,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.795037,0.784279,0.795037,0.802158,0.827186,0.829852,0.75,0.750872,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.807747,0.789119,0.750872,0.860961,0.829852,0.827186
AB3_PPO_Dynamic,Careless,65,12,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.821222,0.795037,0.821222,0.814803,0.827186,0.829852,0.75,0.789951,0.005546,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.825454,0.789951,0.819203,0.860961,0.829852,0.827186
AB3_PPO_Dynamic,Careless,66,1,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.750727,0.69838,0.750727,0.858333,0.760161,0.814629,1.2,0.637084,0.007732,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.895569,0.77145,0.637084,0.793054,0.814629,0.760161
AB3_PPO_Dynamic,Careless,66,2,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.740954,0.750727,0.740954,0.857973,0.745161,0.814629,1.0,0.637084,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.895569,0.77025,0.637084,0.793054,0.814629,0.745161
AB3_PPO_Dynamic,Careless,66,3,40,mainline,mainline,family_isomorphism,polynomial,polynomial,poly_mixed_simplify,family_isomorphism,False,,0.751712,0.740954,0.751712,0.863036,0.812661,0.814629,0.75,0.637084,0.0,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.895569,0.787125,0.637084,0.793054,0.814629,0.812661
AB3_PPO_Dynamic,Careless,66,4,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.802306,0.751712,0.802306,0.882856,0.812661,0.814629,1.2,0.746003,0.006132,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.923489,0.788045,0.746003,0.793054,0.814629,0.812661
AB3_PPO_Dynamic,Careless,67,1,40,mainline,mainline,sign_handling,polynomial,polynomial,poly_add_sub_nested,sign_handling,False,,0.708604,0.682175,0.708604,0.763257,0.556677,0.750662,1.2,0.556677,0.009028,0,0.0,0,,1.0,0.0,1,1,0,0,0,0,0.669786,0.981354,0.611519,0.905682,0.750662,0.556677
AB3_PPO_Dynamic,Careless,67,2,40,mainline,mainline,sign_distribution,polynomial,polynomial,poly_add_sub_nested,sign_distribution,False,,0.69485,0.708604,0.69485,0.761297,0.556677,0.750662,1.0,0.556677,0.0,0,0.0,0,,1.0,0.0,0,0,0,0,0,1,0.666986,0.981354,0.576519,0.905682,0.750662,0.556677
